#,Date-Time (CDT),Temperature   (°F),RH   (%),Dew Point   (°F),Host Connected,Stopped,End of File
10711,06/09/2023 19:11:44,79.88,31.550,47.05,,,
10712,06/09/2023 19:16:44,79.83,31.590,47.03,,,
10713,06/09/2023 19:21:44,79.83,31.670,47.10,,,
10714,06/09/2023 19:26:44,79.83,31.760,47.18,,,
10715,06/09/2023 19:31:44,79.79,31.850,47.22,,,
10716,06/09/2023 19:36:44,79.79,31.930,47.29,,,
10717,06/09/2023 19:41:44,79.74,32.030,47.32,,,
10718,06/09/2023 19:46:44,79.70,32.110,47.36,,,
10719,06/09/2023 19:51:44,79.66,32.180,47.39,,,
10720,06/09/2023 19:56:44,79.66,32.280,47.46,,,
10721,06/09/2023 20:01:44,79.61,32.350,47.48,,,
10722,06/09/2023 20:06:44,79.61,32.460,47.57,,,
10723,06/09/2023 20:11:44,79.52,32.530,47.55,,,
10724,06/09/2023 20:16:44,79.52,32.610,47.61,,,
10725,06/09/2023 20:21:44,79.48,32.690,47.65,,,
10726,06/09/2023 20:26:44,79.43,32.820,47.71,,,
10727,06/09/2023 20:31:44,79.39,32.910,47.75,,,
10728,06/09/2023 20:36:44,79.34,33.000,47.77,,,
10729,06/09/2023 20:41:44,79.30,33.070,47.80,,,
10730,06/09/2023 20:46:44,79.27,33.140,47.82,,,
10731,06/09/2023 20:51:44,79.21,33.260,47.87,,,
10732,06/09/2023 20:56:44,79.12,33.370,47.88,,,
10733,06/09/2023 21:01:44,79.09,33.460,47.92,,,
10734,06/09/2023 21:06:44,79.03,33.570,47.96,,,
10735,06/09/2023 21:11:44,79.00,33.670,48.01,,,
10736,06/09/2023 21:16:44,78.94,33.730,48.01,,,
10737,06/09/2023 21:21:44,78.87,33.840,48.03,,,
10738,06/09/2023 21:26:44,78.82,33.950,48.08,,,
10739,06/09/2023 21:31:44,78.78,34.050,48.12,,,
10740,06/09/2023 21:36:44,78.73,34.140,48.14,,,
10741,06/09/2023 21:41:44,78.64,34.240,48.14,,,
10742,06/09/2023 21:46:44,78.60,34.350,48.20,,,
10743,06/09/2023 21:51:44,78.51,34.440,48.19,,,
10744,06/09/2023 21:56:44,78.48,34.560,48.25,,,
10745,06/09/2023 22:01:44,78.42,34.640,48.26,,,
10746,06/09/2023 22:06:44,78.33,34.770,48.28,,,
10747,06/09/2023 22:11:44,78.26,34.860,48.29,,,
10748,06/09/2023 22:16:44,78.21,34.950,48.31,,,
10749,06/09/2023 22:21:44,78.12,35.060,48.32,,,
10750,06/09/2023 22:26:44,78.03,35.170,48.32,,,
10751,06/09/2023 22:31:44,77.99,35.270,48.36,,,
10752,06/09/2023 22:36:44,77.95,35.350,48.39,,,
10753,06/09/2023 22:41:44,77.90,35.430,48.41,,,
10754,06/09/2023 22:46:44,77.81,35.520,48.40,,,
10755,06/09/2023 22:51:44,77.77,35.600,48.42,,,
10756,06/09/2023 22:56:44,77.72,35.700,48.45,,,
10757,06/09/2023 23:01:44,77.65,35.800,48.46,,,
10758,06/09/2023 23:06:44,77.59,35.900,48.49,,,
10759,06/09/2023 23:11:44,77.50,35.970,48.46,,,
10760,06/09/2023 23:16:44,77.47,36.070,48.50,,,
10761,06/09/2023 23:21:44,77.41,36.150,48.51,,,
10762,06/09/2023 23:26:44,77.38,36.230,48.54,,,
10763,06/09/2023 23:31:44,77.29,36.330,48.54,,,
10764,06/09/2023 23:36:44,77.25,36.420,48.57,,,
10765,06/09/2023 23:41:44,77.20,36.500,48.58,,,
10766,06/09/2023 23:46:44,77.16,36.580,48.61,,,
10767,06/09/2023 23:51:44,77.07,36.680,48.60,,,
10768,06/09/2023 23:56:44,77.04,36.760,48.63,,,
10769,06/10/2023 00:01:44,76.98,36.840,48.64,,,
10770,06/10/2023 00:06:44,76.95,36.900,48.65,,,
10771,06/10/2023 00:11:44,76.86,36.990,48.63,,,
10772,06/10/2023 00:16:44,76.82,37.070,48.66,,,
10773,06/10/2023 00:21:44,76.77,37.150,48.67,,,
10774,06/10/2023 00:26:44,76.73,37.210,48.68,,,
10775,06/10/2023 00:31:44,76.68,37.270,48.68,,,
10776,06/10/2023 00:36:44,76.64,37.350,48.70,,,
10777,06/10/2023 00:41:44,76.59,37.410,48.70,,,
10778,06/10/2023 00:46:44,76.55,37.500,48.73,,,
10779,06/10/2023 00:51:44,76.51,37.580,48.75,,,
10780,06/10/2023 00:56:44,76.46,37.650,48.75,,,
10781,06/10/2023 01:01:44,76.42,37.710,48.77,,,
10782,06/10/2023 01:06:44,76.37,37.760,48.76,,,
10783,06/10/2023 01:11:44,76.33,37.830,48.77,,,
10784,06/10/2023 01:16:44,76.28,37.890,48.77,,,
10785,06/10/2023 01:21:44,76.28,37.940,48.80,,,
10786,06/10/2023 01:26:44,76.24,38.020,48.83,,,
10787,06/10/2023 01:31:44,76.21,38.090,48.84,,,
10788,06/10/2023 01:36:44,76.15,38.140,48.83,,,
10789,06/10/2023 01:41:44,76.12,38.200,48.84,,,
10790,06/10/2023 01:46:44,76.06,38.260,48.84,,,
10791,06/10/2023 01:51:44,76.06,38.310,48.87,,,
10792,06/10/2023 01:56:44,75.99,38.360,48.84,,,
10793,06/10/2023 02:01:44,75.99,38.400,48.87,,,
10794,06/10/2023 02:06:44,75.94,38.490,48.88,,,
10795,06/10/2023 02:11:44,75.90,38.550,48.89,,,
10796,06/10/2023 02:16:44,75.85,38.610,48.89,,,
10797,06/10/2023 02:21:44,75.81,38.660,48.89,,,
10798,06/10/2023 02:26:44,75.78,38.730,48.90,,,
10799,06/10/2023 02:31:44,75.72,38.760,48.88,,,
10800,06/10/2023 02:36:44,75.72,38.800,48.91,,,
10801,06/10/2023 02:41:44,75.69,38.850,48.91,,,
10802,06/10/2023 02:46:44,75.69,38.890,48.93,,,
10803,06/10/2023 02:51:44,75.63,38.930,48.92,,,
10804,06/10/2023 02:56:44,75.60,38.980,48.92,,,
10805,06/10/2023 03:01:44,75.60,39.010,48.94,,,
10806,06/10/2023 03:06:44,75.54,39.040,48.91,,,
10807,06/10/2023 03:11:44,75.54,39.090,48.95,,,
10808,06/10/2023 03:16:44,75.51,39.140,48.94,,,
10809,06/10/2023 03:21:44,75.47,39.190,48.95,,,
10810,06/10/2023 03:26:44,75.47,39.220,48.97,,,
10811,06/10/2023 03:31:44,75.42,39.250,48.94,,,
10812,06/10/2023 03:36:44,75.42,39.290,48.97,,,
10813,06/10/2023 03:41:44,75.38,39.330,48.96,,,
10814,06/10/2023 03:46:44,75.33,39.390,48.95,,,
10815,06/10/2023 03:51:44,75.33,39.410,48.97,,,
10816,06/10/2023 03:56:44,75.29,39.440,48.96,,,
10817,06/10/2023 04:01:44,75.29,39.500,49.00,,,
10818,06/10/2023 04:06:44,75.25,39.540,48.99,,,
10819,06/10/2023 04:11:44,75.20,39.590,48.98,,,
10820,06/10/2023 04:16:44,75.20,39.640,49.01,,,
10821,06/10/2023 04:21:44,75.16,39.670,49.00,,,
10822,06/10/2023 04:26:44,75.11,39.720,48.99,,,
10823,06/10/2023 04:31:44,75.11,39.760,49.01,,,
10824,06/10/2023 04:36:44,75.07,39.810,49.01,,,
10825,06/10/2023 04:41:44,75.04,39.880,49.03,,,
10826,06/10/2023 04:46:44,75.04,39.930,49.06,,,
10827,06/10/2023 04:51:44,74.98,39.950,49.03,,,
10828,06/10/2023 04:56:44,74.95,40.010,49.04,,,
10829,06/10/2023 05:01:44,74.95,40.070,49.08,,,
10830,06/10/2023 05:06:44,74.89,40.100,49.05,,,
10831,06/10/2023 05:11:44,74.89,40.160,49.09,,,
10832,06/10/2023 05:16:44,74.86,40.200,49.09,,,
10833,06/10/2023 05:21:44,74.82,40.260,49.09,,,
10834,06/10/2023 05:26:44,74.77,40.310,49.07,,,
10835,06/10/2023 05:31:44,74.73,40.370,49.09,,,
10836,06/10/2023 05:36:44,74.68,40.440,49.08,,,
10837,06/10/2023 05:41:44,74.68,40.500,49.12,,,
10838,06/10/2023 05:46:44,74.68,40.570,49.17,,,
10839,06/10/2023 05:51:44,74.64,40.610,49.16,,,
10840,06/10/2023 05:56:44,74.59,40.670,49.16,,,
10841,06/10/2023 06:01:44,74.59,40.730,49.20,,,
10842,06/10/2023 06:06:44,74.59,40.770,49.22,,,
10843,06/10/2023 06:11:44,74.55,40.830,49.23,,,
10844,06/10/2023 06:16:44,74.55,40.860,49.25,,,
10845,06/10/2023 06:21:44,74.52,40.920,49.25,,,
10846,06/10/2023 06:26:44,74.46,41.020,49.27,,,
10847,06/10/2023 06:31:44,74.46,41.080,49.31,,,
10848,06/10/2023 06:36:44,74.43,41.130,49.31,,,
10849,06/10/2023 06:41:44,74.37,41.180,49.29,,,
10850,06/10/2023 06:46:44,74.37,41.210,49.31,,,
10851,06/10/2023 06:51:44,74.37,41.240,49.33,,,
10852,06/10/2023 06:56:44,74.37,41.290,49.37,,,
10853,06/10/2023 07:01:44,74.37,41.290,49.37,,,
10854,06/10/2023 07:06:44,74.37,41.350,49.40,,,
10855,06/10/2023 07:11:44,74.37,41.360,49.41,,,
10856,06/10/2023 07:16:44,74.37,41.380,49.42,,,
10857,06/10/2023 07:21:44,74.34,41.430,49.42,,,
10858,06/10/2023 07:26:44,74.34,41.500,49.47,,,
10859,06/10/2023 07:31:44,74.30,41.520,49.45,,,
10860,06/10/2023 07:36:44,74.30,41.540,49.46,,,
10861,06/10/2023 07:41:44,74.30,41.580,49.49,,,
10862,06/10/2023 07:46:44,74.30,41.610,49.51,,,
10863,06/10/2023 07:51:44,74.30,41.640,49.53,,,
10864,06/10/2023 07:56:44,74.25,41.670,49.50,,,
10865,06/10/2023 08:01:44,74.25,41.690,49.51,,,
10866,06/10/2023 08:06:44,74.30,41.710,49.57,,,
10867,06/10/2023 08:11:44,74.30,41.710,49.57,,,
10868,06/10/2023 08:16:44,74.34,41.710,49.60,,,
10869,06/10/2023 08:21:44,74.34,41.720,49.61,,,
10870,06/10/2023 08:26:44,74.37,41.720,49.64,,,
10871,06/10/2023 08:31:44,74.43,41.680,49.67,,,
10872,06/10/2023 08:36:44,74.43,41.660,49.65,,,
10873,06/10/2023 08:41:44,74.46,41.660,49.68,,,
10874,06/10/2023 08:46:44,74.46,41.640,49.67,,,
10875,06/10/2023 08:51:44,74.46,41.660,49.68,,,
10876,06/10/2023 08:56:44,74.52,41.640,49.72,,,
10877,06/10/2023 09:01:44,74.55,41.630,49.75,,,
10878,06/10/2023 09:06:44,74.59,41.620,49.77,,,
10879,06/10/2023 09:11:44,74.59,41.610,49.77,,,
10880,06/10/2023 09:16:44,74.64,41.600,49.81,,,
10881,06/10/2023 09:21:44,74.68,41.550,49.81,,,
10882,06/10/2023 09:26:44,74.77,41.540,49.88,,,
10883,06/10/2023 09:31:44,74.82,41.500,49.91,,,
10884,06/10/2023 09:36:44,74.82,41.470,49.89,,,
10885,06/10/2023 09:41:44,74.86,41.460,49.91,,,
10886,06/10/2023 09:46:44,74.89,41.440,49.93,,,
10887,06/10/2023 09:51:44,74.95,41.420,49.97,,,
10888,06/10/2023 09:56:44,74.98,41.400,49.99,,,
10889,06/10/2023 10:01:44,75.04,41.390,50.03,,,
10890,06/10/2023 10:06:44,75.07,41.390,50.06,,,
10891,06/10/2023 10:11:44,75.07,41.370,50.05,,,
10892,06/10/2023 10:16:44,75.11,41.330,50.06,,,
10893,06/10/2023 10:21:44,75.16,41.330,50.10,,,
10894,06/10/2023 10:26:44,75.20,41.310,50.12,,,
10895,06/10/2023 10:31:44,75.25,41.310,50.17,,,
10896,06/10/2023 10:36:44,75.29,41.300,50.19,,,
10897,06/10/2023 10:41:44,75.33,41.290,50.22,,,
10898,06/10/2023 10:46:44,75.38,41.250,50.25,,,
10899,06/10/2023 10:51:44,75.42,41.280,50.30,,,
10900,06/10/2023 10:56:44,75.47,41.230,50.31,,,
10901,06/10/2023 11:01:44,75.54,41.200,50.36,,,
10902,06/10/2023 11:06:44,75.60,41.190,50.40,,,
10903,06/10/2023 11:11:44,75.63,41.130,50.39,,,
10904,06/10/2023 11:16:44,75.69,41.120,50.43,,,
10905,06/10/2023 11:21:44,75.78,41.130,50.52,,,
10906,06/10/2023 11:26:44,75.81,41.080,50.52,,,
10907,06/10/2023 11:31:44,75.85,41.030,50.52,,,
10908,06/10/2023 11:36:44,75.90,41.060,50.59,,,
10909,06/10/2023 11:41:44,75.94,41.020,50.60,,,
10910,06/10/2023 11:46:44,75.99,41.020,50.64,,,
10911,06/10/2023 11:51:44,76.03,40.980,50.65,,,
10912,06/10/2023 11:56:44,76.06,41.000,50.70,,,
10913,06/10/2023 12:01:44,76.12,40.980,50.73,,,
10914,06/10/2023 12:06:44,76.21,40.960,50.80,,,
10915,06/10/2023 12:11:44,76.24,40.920,50.81,,,
10916,06/10/2023 12:16:44,76.28,40.920,50.83,,,
10917,06/10/2023 12:21:44,76.37,40.860,50.88,,,
10918,06/10/2023 12:26:44,76.42,40.890,50.95,,,
10919,06/10/2023 12:31:44,76.46,40.880,50.97,,,
10920,06/10/2023 12:36:44,76.55,40.860,51.03,,,
10921,06/10/2023 12:41:44,76.59,40.880,51.08,,,
10922,06/10/2023 12:46:44,76.64,40.800,51.08,,,
10923,06/10/2023 12:51:44,76.68,40.790,51.10,,,
10924,06/10/2023 12:56:44,76.73,40.750,51.13,,,
10925,06/10/2023 13:01:44,76.77,40.730,51.14,,,
10926,06/10/2023 13:06:44,76.86,40.750,51.24,,,
10927,06/10/2023 13:11:44,76.89,40.730,51.26,,,
10928,06/10/2023 13:16:44,76.98,40.670,51.30,,,
10929,06/10/2023 13:21:44,77.04,40.650,51.33,,,
10930,06/10/2023 13:26:44,77.07,40.610,51.34,,,
10931,06/10/2023 13:31:44,77.16,40.590,51.40,,,
10932,06/10/2023 13:36:44,77.20,40.560,51.42,,,
10933,06/10/2023 13:41:44,77.25,40.550,51.46,,,
10934,06/10/2023 13:46:44,77.34,40.500,51.51,,,
10935,06/10/2023 13:51:44,77.38,40.480,51.52,,,
10936,06/10/2023 13:56:44,77.41,40.420,51.52,,,
10937,06/10/2023 14:01:44,77.50,40.420,51.60,,,
10938,06/10/2023 14:06:44,77.59,40.370,51.65,,,
10939,06/10/2023 14:11:44,77.65,40.360,51.68,,,
10940,06/10/2023 14:16:44,77.68,40.330,51.70,,,
10941,06/10/2023 14:21:44,77.77,40.310,51.76,,,
10942,06/10/2023 14:26:44,77.81,40.310,51.80,,,
10943,06/10/2023 14:31:44,77.90,40.330,51.89,,,
10944,06/10/2023 14:36:44,77.99,40.300,51.95,,,
10945,06/10/2023 14:41:44,78.03,40.320,52.00,,,
10946,06/10/2023 14:46:44,78.08,40.300,52.03,,,
10947,06/10/2023 14:51:44,78.17,40.300,52.11,,,
10948,06/10/2023 14:56:44,78.21,40.260,52.12,,,
10949,06/10/2023 15:01:44,78.30,40.260,52.20,,,
10950,06/10/2023 15:06:44,78.33,40.260,52.23,,,
10951,06/10/2023 15:11:44,78.42,40.300,52.34,,,
10952,06/10/2023 15:16:44,78.42,40.170,52.25,,,
10953,06/10/2023 15:21:44,78.51,40.180,52.34,,,
10954,06/10/2023 15:26:44,78.57,40.240,52.43,,,
10955,06/10/2023 15:31:44,78.60,40.250,52.46,,,
10956,06/10/2023 15:36:44,78.69,40.200,52.51,,,
10957,06/10/2023 15:41:44,78.73,40.170,52.53,,,
10958,06/10/2023 15:46:44,78.78,40.160,52.57,,,
10959,06/10/2023 15:51:44,78.87,40.140,52.63,,,
10960,06/10/2023 15:56:44,78.91,40.190,52.70,,,
10961,06/10/2023 16:01:44,78.94,40.220,52.75,,,
10962,06/10/2023 16:06:44,79.00,40.320,52.87,,,
10963,06/10/2023 16:11:44,79.09,40.280,52.92,,,
10964,06/10/2023 16:16:44,79.12,40.300,52.97,,,
10965,06/10/2023 16:21:44,79.12,40.280,52.95,,,
10966,06/10/2023 16:26:44,79.21,40.300,53.04,,,
10967,06/10/2023 16:31:44,79.27,40.320,53.11,,,
10968,06/10/2023 16:36:44,79.30,40.330,53.15,,,
10969,06/10/2023 16:41:44,79.34,40.310,53.16,,,
10970,06/10/2023 16:46:44,79.39,40.330,53.23,,,
10971,06/10/2023 16:51:44,79.43,40.300,53.24,,,
10972,06/10/2023 16:56:44,79.48,40.330,53.31,,,
10973,06/10/2023 17:01:44,79.52,40.310,53.33,,,
10974,06/10/2023 17:06:44,79.57,40.320,53.38,,,
10975,06/10/2023 17:11:44,79.61,40.360,53.44,,,
10976,06/10/2023 17:16:44,79.66,40.360,53.49,,,
10977,06/10/2023 17:21:44,79.70,40.310,53.49,,,
10978,06/10/2023 17:26:44,79.74,40.310,53.52,,,
10979,06/10/2023 17:31:44,79.79,40.340,53.59,,,
10980,06/10/2023 17:36:44,79.79,40.360,53.60,,,
10981,06/10/2023 17:41:44,79.83,40.390,53.65,,,
10982,06/10/2023 17:46:44,79.88,40.440,53.74,,,
10983,06/10/2023 17:51:44,79.92,40.480,53.80,,,
10984,06/10/2023 17:56:44,79.92,40.520,53.82,,,
10985,06/10/2023 18:01:44,79.97,40.520,53.87,,,
10986,06/10/2023 18:06:44,79.97,40.530,53.88,,,
10987,06/10/2023 18:11:44,80.01,40.560,53.93,,,
10988,06/10/2023 18:16:44,80.01,40.510,53.90,,,
10989,06/10/2023 18:21:44,80.06,40.530,53.96,,,
10990,06/10/2023 18:26:44,80.10,40.570,54.02,,,
10991,06/10/2023 18:31:44,80.10,40.620,54.06,,,
10992,06/10/2023 18:36:44,80.13,40.610,54.08,,,
10993,06/10/2023 18:41:44,80.13,40.670,54.12,,,
10994,06/10/2023 18:46:44,80.13,40.730,54.16,,,
10995,06/10/2023 18:51:44,80.13,40.770,54.19,,,
10996,06/10/2023 18:56:44,80.19,40.880,54.30,,,
10997,06/10/2023 19:01:44,80.19,40.910,54.32,,,
10998,06/10/2023 19:06:44,80.19,40.890,54.32,,,
10999,06/10/2023 19:11:44,80.19,40.920,54.34,,,
11000,06/10/2023 19:16:44,80.22,40.920,54.37,,,
11001,06/10/2023 19:21:44,80.22,41.000,54.42,,,
11002,06/10/2023 19:26:44,80.22,41.060,54.46,,,
11003,06/10/2023 19:31:44,80.19,41.080,54.44,,,
11004,06/10/2023 19:36:44,80.19,41.110,54.46,,,
11005,06/10/2023 19:41:44,80.19,41.160,54.50,,,
11006,06/10/2023 19:46:44,80.13,41.230,54.49,,,
11007,06/10/2023 19:51:44,80.19,41.230,54.54,,,
11008,06/10/2023 19:56:44,80.13,41.310,54.55,,,
11009,06/10/2023 20:01:44,80.13,41.350,54.57,,,
11010,06/10/2023 20:06:44,80.10,41.420,54.59,,,
11011,06/10/2023 20:11:44,80.13,41.470,54.65,,,
11012,06/10/2023 20:16:44,80.10,41.550,54.67,,,
11013,06/10/2023 20:21:44,80.10,41.560,54.68,,,
11014,06/10/2023 20:26:44,80.06,41.630,54.69,,,
11015,06/10/2023 20:31:44,80.06,41.710,54.74,,,
11016,06/10/2023 20:36:44,80.01,41.740,54.72,,,
11017,06/10/2023 20:41:44,80.01,41.810,54.76,,,
11018,06/10/2023 20:46:44,79.97,41.850,54.75,,,
11019,06/10/2023 20:51:44,79.97,41.910,54.79,,,
11020,06/10/2023 20:56:44,79.92,41.940,54.77,,,
11021,06/10/2023 21:01:44,79.92,41.990,54.80,,,
11022,06/10/2023 21:06:44,79.88,42.060,54.81,,,
11023,06/10/2023 21:11:44,79.88,42.100,54.84,,,
11024,06/10/2023 21:16:44,79.83,42.160,54.83,,,
11025,06/10/2023 21:21:44,79.83,42.210,54.86,,,
11026,06/10/2023 21:26:44,79.79,42.300,54.89,,,
11027,06/10/2023 21:31:44,79.79,42.320,54.90,,,
11028,06/10/2023 21:36:44,79.74,42.380,54.89,,,
11029,06/10/2023 21:41:44,79.74,42.460,54.94,,,
11030,06/10/2023 21:46:44,79.70,42.500,54.94,,,
11031,06/10/2023 21:51:44,79.66,42.570,54.95,,,
11032,06/10/2023 21:56:44,79.66,42.600,54.97,,,
11033,06/10/2023 22:01:44,79.61,42.690,54.98,,,
11034,06/10/2023 22:06:44,79.57,42.750,54.99,,,
11035,06/10/2023 22:11:44,79.57,42.800,55.02,,,
11036,06/10/2023 22:16:44,79.57,42.830,55.04,,,
11037,06/10/2023 22:21:44,79.52,42.910,55.04,,,
11038,06/10/2023 22:26:44,79.48,42.930,55.02,,,
11039,06/10/2023 22:31:44,79.48,42.980,55.05,,,
11040,06/10/2023 22:36:44,79.43,43.050,55.05,,,
11041,06/10/2023 22:41:44,79.43,43.070,55.06,,,
11042,06/10/2023 22:46:44,79.39,43.090,55.04,,,
11043,06/10/2023 22:51:44,79.34,43.150,55.03,,,
11044,06/10/2023 22:56:44,79.34,43.200,55.06,,,
11045,06/10/2023 23:01:44,79.30,43.320,55.11,,,
11046,06/10/2023 23:06:44,79.30,43.460,55.20,,,
11047,06/10/2023 23:11:44,79.27,43.570,55.23,,,
11048,06/10/2023 23:16:44,79.21,43.690,55.26,,,
11049,06/10/2023 23:21:44,79.18,43.900,55.36,,,
11050,06/10/2023 23:26:44,79.18,44.020,55.44,,,
11051,06/10/2023 23:31:44,79.12,44.170,55.48,,,
11052,06/10/2023 23:36:44,79.09,44.200,55.47,,,
11053,06/10/2023 23:41:44,79.03,44.180,55.41,,,
11054,06/10/2023 23:46:44,79.03,44.210,55.43,,,
11055,06/10/2023 23:51:44,79.00,44.330,55.47,,,
11056,06/10/2023 23:56:44,78.94,44.450,55.49,,,
11057,06/11/2023 00:01:44,78.94,44.650,55.62,,,
11058,06/11/2023 00:06:44,78.91,44.810,55.68,,,
11059,06/11/2023 00:11:44,78.87,44.870,55.68,,,
11060,06/11/2023 00:16:44,78.82,44.930,55.68,,,
11061,06/11/2023 00:21:44,78.82,45.030,55.74,,,
11062,06/11/2023 00:26:44,78.78,45.070,55.73,,,
11063,06/11/2023 00:31:44,78.78,45.150,55.77,,,
11064,06/11/2023 00:36:44,78.73,45.310,55.83,,,
11065,06/11/2023 00:41:44,78.69,45.480,55.90,,,
11066,06/11/2023 00:46:44,78.64,45.590,55.91,,,
11067,06/11/2023 00:51:44,78.60,45.650,55.92,,,
11068,06/11/2023 00:56:44,78.57,45.760,55.95,,,
11069,06/11/2023 01:01:44,78.51,45.830,55.94,,,
11070,06/11/2023 01:06:44,78.51,45.920,56.00,,,
11071,06/11/2023 01:11:44,78.48,46.040,56.04,,,
11072,06/11/2023 01:16:44,78.42,46.110,56.03,,,
11073,06/11/2023 01:21:44,78.42,46.350,56.17,,,
11074,06/11/2023 01:26:44,78.33,46.550,56.21,,,
11075,06/11/2023 01:31:44,78.30,46.780,56.32,,,
11076,06/11/2023 01:36:44,78.26,46.840,56.32,,,
11077,06/11/2023 01:41:44,78.26,46.890,56.35,,,
11078,06/11/2023 01:46:44,78.21,47.020,56.37,,,
11079,06/11/2023 01:51:44,78.17,47.020,56.34,,,
11080,06/11/2023 01:56:44,78.12,47.250,56.43,,,
11081,06/11/2023 02:01:44,78.08,47.310,56.43,,,
11082,06/11/2023 02:06:44,78.03,47.410,56.44,,,
11083,06/11/2023 02:11:44,77.99,47.550,56.49,,,
11084,06/11/2023 02:16:44,77.99,47.660,56.55,,,
11085,06/11/2023 02:21:44,77.95,47.750,56.57,,,
11086,06/11/2023 02:26:44,77.95,47.950,56.69,,,
11087,06/11/2023 02:31:44,77.86,48.020,56.64,,,
11088,06/11/2023 02:36:44,77.86,48.080,56.68,,,
11089,06/11/2023 02:41:44,77.81,48.130,56.66,,,
11090,06/11/2023 02:46:44,77.77,48.220,56.68,,,
11091,06/11/2023 02:51:44,77.72,48.310,56.68,,,
11092,06/11/2023 02:56:44,77.68,48.390,56.70,,,
11093,06/11/2023 03:01:44,77.68,48.440,56.72,,,
11094,06/11/2023 03:06:44,77.65,48.490,56.72,,,
11095,06/11/2023 03:11:44,77.59,48.540,56.69,,,
11096,06/11/2023 03:16:44,77.56,48.710,56.76,,,
11097,06/11/2023 03:21:44,77.56,48.740,56.78,,,
11098,06/11/2023 03:26:44,77.50,48.760,56.74,,,
11099,06/11/2023 03:31:44,77.50,48.880,56.81,,,
11100,06/11/2023 03:36:44,77.47,48.910,56.79,,,
11101,06/11/2023 03:41:44,77.41,48.940,56.76,,,
11102,06/11/2023 03:46:44,77.38,49.040,56.78,,,
11103,06/11/2023 03:51:44,77.38,49.140,56.84,,,
11104,06/11/2023 03:56:44,77.34,49.210,56.84,,,
11105,06/11/2023 04:01:44,77.34,49.190,56.83,,,
11106,06/11/2023 04:06:44,77.29,49.300,56.85,,,
11107,06/11/2023 04:11:44,77.25,49.370,56.85,,,
11108,06/11/2023 04:16:44,77.20,49.470,56.86,,,
11109,06/11/2023 04:21:44,77.16,49.490,56.84,,,
11110,06/11/2023 04:26:44,77.16,49.570,56.88,,,
11111,06/11/2023 04:31:44,77.16,49.660,56.94,,,
11112,06/11/2023 04:36:44,77.11,49.650,56.88,,,
11113,06/11/2023 04:41:44,77.07,49.800,56.93,,,
11114,06/11/2023 04:46:44,77.07,49.810,56.93,,,
11115,06/11/2023 04:51:44,77.07,49.800,56.93,,,
11116,06/11/2023 04:56:44,77.04,49.880,56.94,,,
11117,06/11/2023 05:01:44,76.98,49.910,56.91,,,
11118,06/11/2023 05:06:44,76.95,49.930,56.88,,,
11119,06/11/2023 05:11:44,76.95,50.010,56.93,,,
11120,06/11/2023 05:16:44,76.89,50.040,56.90,,,
11121,06/11/2023 05:21:44,76.86,50.070,56.88,,,
11122,06/11/2023 05:26:44,76.86,50.170,56.94,,,
11123,06/11/2023 05:31:44,76.86,50.190,56.95,,,
11124,06/11/2023 05:36:44,76.82,50.200,56.92,,,
11125,06/11/2023 05:41:44,76.82,50.210,56.93,,,
11126,06/11/2023 05:46:44,76.77,50.250,56.90,,,
11127,06/11/2023 05:51:44,76.77,50.300,56.92,,,
11128,06/11/2023 05:56:44,76.77,50.380,56.97,,,
11129,06/11/2023 06:01:44,76.73,50.410,56.95,,,
11130,06/11/2023 06:06:44,76.73,50.500,57.00,,,
11131,06/11/2023 06:11:44,76.68,50.530,56.97,,,
11132,06/11/2023 06:16:44,76.68,50.620,57.02,,,
11133,06/11/2023 06:21:44,76.64,50.700,57.03,,,
11134,06/11/2023 06:26:44,76.64,50.780,57.07,,,
11135,06/11/2023 06:31:44,76.64,50.820,57.09,,,
11136,06/11/2023 06:36:44,76.59,50.960,57.12,,,
11137,06/11/2023 06:41:44,76.59,50.960,57.12,,,
11138,06/11/2023 06:46:44,76.55,51.050,57.14,,,
11139,06/11/2023 06:51:44,76.51,51.120,57.14,,,
11140,06/11/2023 06:56:44,76.51,51.170,57.17,,,
11141,06/11/2023 07:01:44,76.46,51.180,57.12,,,
11142,06/11/2023 07:06:44,76.46,51.250,57.16,,,
11143,06/11/2023 07:11:44,76.46,51.320,57.20,,,
11144,06/11/2023 07:16:44,76.46,51.320,57.20,,,
11145,06/11/2023 07:21:44,76.42,51.270,57.14,,,
11146,06/11/2023 07:26:44,76.42,51.360,57.19,,,
11147,06/11/2023 07:31:44,76.42,51.500,57.27,,,
11148,06/11/2023 07:36:44,76.42,51.480,57.26,,,
11149,06/11/2023 07:41:44,76.37,51.640,57.29,,,
11150,06/11/2023 07:46:44,76.37,51.570,57.25,,,
11151,06/11/2023 07:51:44,76.37,51.640,57.29,,,
11152,06/11/2023 07:56:44,76.33,51.670,57.27,,,
11153,06/11/2023 08:01:44,76.33,51.710,57.29,,,
11154,06/11/2023 08:06:44,76.33,51.700,57.29,,,
11155,06/11/2023 08:11:44,76.33,51.630,57.25,,,
11156,06/11/2023 08:16:44,76.33,51.630,57.25,,,
11157,06/11/2023 08:21:44,76.28,51.630,57.20,,,
11158,06/11/2023 08:26:44,76.33,51.630,57.25,,,
11159,06/11/2023 08:31:44,76.28,51.670,57.22,,,
